SkuID,Zone,Aisle,Bay,Level,Position
CHATEMM036T,B,242,M,2,D
CHA235E,B,242,M,2,E
CHADAFPB8L,B,242,M,3,A
CHA3084F.BLA,B,242,M,3,E
SAN38202,B,242,M,4,A
SAN38201,B,242,M,4,E
CHA522130INT,B,242,M,5,C
PAP41101,B,242,M,5,E
CHA3165SP7,B,242,M,6,A
BORKG-945,B,242,M,6,E
CHAOF9,B,242,M,7,A
PTI500-4SP,B,242,M,7,E
GOJ9752-12,B,242,N,2,C
DYM18141,B,242,N,3,A
SAN38203,B,242,N,3,E
SPEGLOBE,B,242,N,4,C
MMM653ANRP,B,242,N,5,A
CHA1002PI,B,242,N,5,C
MMM7679-4,B,242,N,5,E
PAG32136,B,242,N,6,C
CNMLS270H,B,242,N,7,C
CHAP232A-T,B,242,O,2,A
CHADAFRPB8L,B,242,O,2,C
CHADAFC8,B,242,O,2,E
SAN24406,B,242,O,3,A
SAN24408,B,242,O,3,C
SAN24426,B,242,O,3,E
ESPSL,B,242,O,4,A
ESPGL,B,242,O,4,C
MMM6359-FL,B,242,O,4,E
DRA94956,B,242,O,5,C
SAN65942,B,242,O,6,A
CHAFA340530,B,242,O,6,C
SAN56035,B,242,O,6,E
SAN65940,B,242,O,7,A
SAN65941,B,242,O,7,E
PAP70102,B,242,P,2,A
PAP70122,B,242,P,2,B
PAP70124,B,242,P,2,D
FSK37059696,B,242,P,2,E
SAN47788,B,242,P,3,A
PAP69076,B,242,P,3,B
DYM18134,B,242,P,3,D
PAP25103,B,242,P,3,E
FSK21269696,B,242,P,4,A
RIC889463,B,242,P,4,C
FSK37049696,B,242,P,4,E
BORE199,B,242,P,5,A
PAP80030,B,242,P,5,E
SAN35001,B,242,P,6,C
JOJ29734,B,242,Q,2,A
ERB15654,B,242,Q,2,E
PFI61510,B,242,Q,3,C
JOJ29152,B,242,Q,3,E
ERB15200,B,242,Q,4,A
PFI65116,B,242,Q,5,A
ERB15280,B,242,Q,5,E
NES12250,B,242,Q,6,C
HPG18643-0,B,242,R,2,A
TEXTI-84PLUS,B,242,R,2,E
SPR00812,B,242,R,3,C
XER3R11030,B,242,R,3,E
HPG10299-6,B,242,R,4,A
XER3R4418,B,242,R,4,E
XER3R721,B,242,R,5,A
XER3R4417,B,242,R,5,E
HPG10502-3,B,242,R,6,A
HPG10254-1,B,242,R,6,E
SMD67071,B,243,A,2,A
SMD67072,B,243,A,2,B
SMD67073,B,243,A,2,D
SMD67074,B,243,A,2,E
SMD67075,B,243,A,3,A
SMD67076,B,243,A,3,B
SMD67077,B,243,A,3,D
SMD67078,B,243,A,3,E
SMD67079,B,243,A,4,A
SMD67080,B,243,A,4,B
SMD67081,B,243,A,4,D
SMD67082,B,243,A,4,E
SMD67083,B,243,A,5,A
SMD67084,B,243,A,5,B
SMD67085,B,243,A,5,D
SMD67086,B,243,A,5,E
SMD67087,B,243,A,6,A
SMD67088,B,243,A,6,B
SMD67089,B,243,A,6,D
SMD67090,B,243,A,6,E
SMD67091,B,243,A,7,A
SMD67092,B,243,A,7,B
SMD67093,B,243,A,7,D
SMD67094,B,243,A,7,E
SMD67095,B,243,A,8,A
SMD67096,B,243,A,8,B
SMD67097,B,243,A,8,D
SMD67150,B,243,A,8,E
SMD67152,B,243,A,9,A
SMD67153,B,243,A,9,B
SMD67154,B,243,A,9,D
SMD67155,B,243,A,9,E
BIN05-3515,B,243,B,2,A
BIN05-3516,B,243,B,2,E
SMD55076,B,243,B,3,A
BIN76-6908,B,243,B,3,E
SMD68623,B,243,B,4,A
SMD68215,B,243,B,4,B
SMD55170,B,243,B,4,D
SMD56170,B,243,B,4,E
SMD68085,B,243,B,5,A
SMD67170,B,243,B,5,E
SMD67156,B,243,B,6,A
SMD67157,B,243,B,6,B
SMD67158,B,243,B,6,D
SMD67159,B,243,B,6,E
SMD67160,B,243,B,7,A
SMD67161,B,243,B,7,B
SMD67162,B,243,B,7,D
SMD67163,B,243,B,7,E
SMD67164,B,243,B,8,A
SMD67171,B,243,B,8,C
SMD67172,B,243,B,8,E
SMD67173,B,243,B,9,A
SMD67174,B,243,B,9,B
SMD67175,B,243,B,9,D
SMD67176,B,243,B,9,E
BIN58-7732,B,243,C,2,C
BIN58-7712,B,243,C,3,C
RAC95717,B,243,C,4,C
BIN58-7708,B,243,C,5,C
BIN97-1002,B,243,D,2,A
BIN51-0816,B,243,D,2,E
BIN50-1402,B,243,D,3,C
BIN52-0002-038,B,243,D,4,C
BIN52-0002-051,B,243,D,5,C
BIN52-064D,B,243,D,6,C
BIN58-7709,B,243,E,2,A
BIN57-0300,B,243,E,2,E
BIN68-4108,B,243,E,3,A
BIN52-7408,B,243,E,3,E
BIN57-4401,B,243,E,4,A
BIN68-4050,B,243,E,4,E
BIN68-4012,B,243,E,5,C
BIN68-4024,B,243,E,6,C
BIN68-4036,B,243,E,7,C
BIN52-0008,B,243,F,2,C
BIN52-0016,B,243,F,3,A
BIN52-3016,B,243,F,3,E
BIN52-3024,B,243,F,4,C
BIN52-3280,B,243,F,5,A
BIN52-0024,B,243,F,5,E
BIN53-0525,B,243,F,6,C
BIN58-7812,B,243,F,7,C
BRTPT1960,B,243,G,2,C
SPR70202,B,243,G,3,C
BIN68-4410,B,243,G,4,A
TCO20300,B,243,G,4,C
ITA30004,B,243,G,4,E
BIN52-0336,B,243,G,5,C
RAC00526,B,243,G,6,C
ERB10024,B,243,H,2,A
BIN97-1007,B,243,H,2,E
BIN97-1003,B,243,H,3,A
BIN97-1013,B,243,H,3,E
BIN52-0080,B,243,H,4,A
BIN58-7813,B,243,H,4,E
BIN58-7832,B,243,H,5,C
SMD68210,B,243,H,6,E
BIN76-6733,B,243,H,7,A
ITA30011,B,243,H,7,C
BIN76-6732,B,243,H,7,E
BIN57-4400,B,243,H,8,C
BIN54-201607,B,243,I,2,A
BIN54-201636,B,243,I,2,C
BIN54-1116-095,B,243,I,2,E
BIN53-0008,B,243,I,3,A
BIN53-0080,B,243,I,3,E
BIN58-7809,B,243,I,4,A
BIN53-0160,B,243,I,4,E
GOJ9112-12,B,243,I,5,C
DYM68020,B,243,J,2,C
DRA94440,B,243,J,3,C
NSH752002402411,B,243,J,4,C
BIN54-1116-094,B,243,K,2,A
BIN54-3115-042,B,243,K,2,C
BIN53-0016,B,243,K,2,E
BIN54-3115-036,B,243,K,3,A
BIN54-3115-038,B,243,K,3,C
BIN54-201634,B,243,K,3,E
AVE20405,B,243,K,4,C
AVE20415,B,243,K,5,C
ITA30001,B,243,K,6,A
ITA30006,B,243,K,6,C
ITA30015,B,243,K,6,E
AVE20417,B,243,K,7,C
BIN57-4415,B,243,L,2,C
BIN54-201642,B,243,L,3,A
BIN54-201644,B,243,L,3,B
BIN54-201651,B,243,L,3,D
BIN54-201653,B,243,L,3,E
BIN54-1116-096,B,243,L,4,A
BIN54-201638,B,243,L,4,C
BIN54-3115-034,B,243,L,4,E
ERB15307,B,243,L,5,A
ITA30012,B,243,L,5,C
ITA30014,B,243,L,5,E
SAN03610,B,243,L,6,C
NIB752002247620,B,243,L,7,C
BIN54-1116-097,B,243,M,2,A
BIN54-1116-092,B,243,M,2,C
BIN54-1116-093,B,243,M,2,E
ESS99376,B,243,M,3,A
AVE12302,B,243,M,3,E
AVE12502,B,243,M,4,C
AVE20418,B,243,M,5,C
CNMLS100TS,B,243,M,6,A
NIB752014244872,B,243,M,6,E
AVE74558,B,243,M,7,C
NIB664513428199,B,243,N,2,C
NIB704513684809,B,243,N,3,C
NIB752013576839,B,243,N,4,A
CNMP100DHII,B,243,N,4,E
NIB751010202806,B,243,N,5,C
NSH751012195753,B,243,N,6,C
DTM35031,B,243,N,7,C
CNMLSQT,B,243,O,2,C
BIN68-4420,B,243,O,3,A
BORE308,B,243,O,3,C
KMW33069,B,243,O,3,E
SAN80556,B,243,O,4,C
NIB752010589978,B,243,O,5,C
XER3R4901,B,243,O,5,E
SAN60631,B,243,P,2,A
ITA30010,B,243,P,2,C
ESS52367,B,243,P,2,E
SAN60153,B,243,P,3,C
SAN60151,B,243,P,4,A
SAN02060,B,243,P,4,E
NIB752013687771,B,243,P,5,C
TEXTI-503SV,B,243,P,6,A
NSH751014316525,B,243,P,6,E
SAN25006,B,243,P,7,C
HEWHPB1724,B,243,Q,2,A
XER3R2641,B,243,Q,2,E
GEP992787,B,243,Q,3,A
KMW72128,B,243,Q,3,E
HPG10461-2,B,243,Q,4,A
GEP999013,B,243,Q,4,E
SPR05422,B,243,Q,5,C
HPG18491-1,B,243,Q,6,A
XER3R2193,B,243,Q,6,E
XER3R729,B,243,Q,7,C
HPG10329-1,B,243,R,3,C
XER3R4415,B,243,R,3,E
XER3R11380,B,243,R,4,A
HPG16202-4,B,243,R,5,A
GEP998578,B,243,R,5,E
HPG10133-7,B,243,R,6,A
IBM11L5521,B,243,R,6,E
DOM5100,B,244,A,2,A
SONM675V,B,244,A,2,E
BOSSB351/4-1M,B,244,A,3,A
ITYST-2BU,B,244,A,3,E
DOM3504,B,244,A,4,A
DOM880,B,244,A,4,E
BOSB440BK,B,244,A,5,C
SPR01522,B,244,B,2,C
BOS40000,B,244,B,3,A
BOSSB351/2-1M,B,244,B,3,E
FEL99713,B,244,B,4,A
MMM860,B,244,B,4,C
SONDGDAT72,B,244,B,4,E
NIB752010589977,B,244,B,5,C
SAN02392,B,244,C,2,C
BAU47810,B,244,C,3,A
BAU19552,B,244,C,3,B
BAU69609,B,244,C,3,D
BAU47820,B,244,C,3,E
BAU85014,B,244,C,4,A
BAU85020,B,244,C,4,B
BAU85070,B,244,C,4,C
BAU85030,B,244,C,4,D
BAU85060,B,244,C,4,E
BAU55110,B,244,C,5,A
BAU55120,B,244,C,5,C
BAU42100,B,244,C,5,E
BAU66446,B,244,C,6,A
BAU42121,B,244,C,6,B
BAU42201,B,244,C,6,D
BAU61801,B,244,C,6,E
BAU67870,B,244,C,7,A
BAU65619,B,244,C,7,C
SPR01519,B,244,D,2,C
SPR01520,B,244,D,3,C
SPR01521,B,244,D,4,A
BON51-659162,B,244,D,5,A
BON51-659506,B,244,D,5,E
SPR505-2.5,B,244,D,6,C
BAU80200,B,244,E,2,A
ESS50980,B,244,E,2,C
ESS05135,B,244,E,2,E
BAU67860,B,244,E,3,A
BAU68874,B,244,E,3,B
BAU68884,B,244,E,3,D
BAU69137,B,244,E,3,E
BAU67850,B,244,E,4,A
ESS05146,B,244,E,4,E
OPS83530,B,244,E,5,A
OPS83710,B,244,E,5,C
OPS83730,B,244,E,5,E
WTB32-1222TM02,B,244,E,6,A
AVE03272,B,244,E,6,E
BAU67880,B,244,E,7,C
BON52-160032,B,244,F,2,A
BON51-659511,B,244,F,2,E
FBC117000,B,244,F,3,A
OPS58730,B,244,F,3,B
OPS59730,B,244,F,3,D
OPS54730,B,244,F,3,E
BICMPGP51-BK,B,244,F,4,A
BOSGS234BK,B,244,F,5,A
SPR505-4,B,244,F,5,E
DYM30251,B,244,F,6,C
DYM30256,B,244,F,7,C
DOM210,B,244,G,2,A
DOM600,B,244,G,2,E
BON51-659472,B,244,G,3,A
BON51-659722,B,244,G,3,C
BON51-659802,B,244,G,3,E
DOM650,B,244,G,4,A
DOM625,B,244,G,4,C
DOM710,B,244,G,4,E
DOM750,B,244,G,5,A
DOM770,B,244,G,5,C
DOM771,B,244,G,5,E
DOM840,B,244,G,6,A
DOMM2512,B,244,G,6,E
DOM3611R,B,244,G,7,A
DOM4310,B,244,G,7,E
KMW72126,B,244,H,2,A
BON59637,B,244,H,2,C
SWI74736,B,244,H,2,E
DYM30321,B,244,H,3,A
APOTA33062,B,244,H,3,E
DYM30252,B,244,H,4,C
BOS00540,B,244,H,5,C
DYM11944,B,244,I,2,C
DOM40977,B,244,I,3,A
DOM40978,B,244,I,3,E
DOM3703,B,244,I,4,A
DOM3704,B,244,I,4,E
PIL36161,B,244,I,5,A
PIL36164,B,244,I,5,C
PIL36271,B,244,I,5,E
RAC97402,B,244,I,6,C
KMW72129,B,244,J,2,A
BON70639,B,244,J,2,C
SWI74720,B,244,J,2,E
DYM30323,B,244,J,3,C
ESS73152,B,244,J,4,A
BON51-989702,B,244,J,4,C
ESS513BUF,B,244,J,4,E
DOM612,B,244,J,5,C
BOSB310HDS,B,244,J,6,C
ESS50995,B,244,K,2,A
ESS20051,B,244,K,2,E
BON51-659492,B,244,K,3,A
ESS99375,B,244,K,3,C
DYM30856,B,244,K,3,E
KMW62408,B,244,K,4,A
DYM30383,B,244,K,4,E
BON51-659542,B,244,K,5,A
WLY0764508202,B,244,K,5,C
WLY0764508296,B,244,K,5,E
WLY0764535889,B,244,K,6,A
DYM10199,B,244,K,6,C
WLY0764508970,B,244,K,6,E
DYM30327,B,244,K,7,A
ESS99300,B,244,K,7,C
KMW33055,B,244,K,7,E
ESS73154,B,244,L,2,A
DYM53710,B,244,L,2,C
DYM69241,B,244,L,2,E
ESS4529,B,244,L,3,A
DYM69321,B,244,L,3,E
DYM45022,B,244,L,4,A
DYM60601,B,244,L,4,C
DYM41913,B,244,L,4,E
DYM61911,B,244,L,5,A
DYM16956,B,244,L,5,B
BON51-989712,B,244,L,5,D
DYM61211,B,244,L,5,E
DYM30320,B,244,L,6,A
BON51-659622,B,244,L,6,E
DYM16955,B,244,L,7,A
DYM40915,B,244,L,7,C
ESS40284,B,244,L,7,E
DYM30324,B,244,L,8,A
ESS99377,B,244,L,8,E
BON51-659372,B,244,L,9,A
ESS413BUF,B,244,L,9,C
BON51-659382,B,244,L,9,E
AVE12505,B,244,M,2,C
AVE09176,B,244,M,3,A
DYM30857,B,244,M,3,C
SAN29002,B,244,M,3,E
KMW72214,B,244,M,4,A
ESS73151,B,244,M,4,C
DYM30854,B,244,M,4,E
PAR90049,B,244,M,5,A
ESS73147,B,244,M,5,B
ESS73150,B,244,M,5,D
PRE1624,B,244,M,5,E
ESS73149,B,244,M,6,A
AVE12308,B,244,M,6,E
DYM30325,B,244,M,7,C
ESS73148,B,244,N,2,A
DYM43610,B,244,N,2,C
DYM45011,B,244,N,2,E
DYM45012,B,244,N,3,A
DYM45020,B,244,N,3,B
DYM45800,B,244,N,3,D
DYM40914,B,244,N,3,E
ESS73153,B,244,N,4,A
ESS05158,B,244,N,4,C
DYM30326,B,244,N,4,E
DYM45804,B,244,N,5,A
DYM45805,B,244,N,5,B
DYM45808,B,244,N,5,D
DYM12966,B,244,N,5,E
DYM158-02,B,244,N,6,A
DYM45016,B,244,N,6,B
DYM47002,B,244,N,6,D
DYM45811,B,244,N,6,E
DYM30254,B,244,N,7,A
DYM310,B,244,N,8,A
DYM358,B,244,N,8,C
ESS3525BLU,B,244,N,8,E
ESS73155,B,244,N,9,A
ESS43-1/2AQU,B,244,N,9,C
ESS43-1/2BUR,B,244,N,9,E
WLY0764515489,B,244,O,2,A
WLY0764508172,B,244,O,2,C
WLY0764508792,B,244,O,2,E
WLY0764508393,B,244,O,3,A
WLY0764508288,B,244,O,3,C
WLY0764508180,B,244,O,3,E
SAN29001,B,244,O,4,A
DYM16954,B,244,O,4,C
MNB15158,B,244,O,4,E
DYM30887,B,244,O,5,A
CNMP170DH,B,244,O,5,E
ACC70013,B,244,O,6,A
ESS415BUF,B,244,O,6,C
ESS99400,B,244,O,6,E
SHREL233SB,B,244,O,7,C
DYM158-09,B,244,P,2,A
ESS315BUF,B,244,P,2,E
DYM40910,B,244,P,3,A
DYM43613,B,244,P,3,B
DYM45018,B,244,P,3,D
DYM45021,B,244,P,3,E
DYM45803,B,244,P,4,A
DYM16953,B,244,P,4,C
DYM5135-09,B,244,P,4,E
DYM158-06,B,244,P,5,A
DYM5206-02,B,244,P,5,C
ESS43-1/2ORA,B,244,P,6,A
ESSP4625,B,244,P,6,E
ESSP6925,B,244,P,7,A
ESSP3525,B,244,P,7,E
ESS43-1/2YEL,B,244,P,8,A
ESSP4612,B,244,P,8,C
DYM45023,B,244,P,8,E
ESS7320BLU,B,244,P,9,C
HPG10327-5,B,244,Q,2,A
HEWHPP1122,B,244,Q,2,E
HPG10503-1,B,244,Q,3,A
SPR06121,B,244,Q,3,E
HPG10316-8,B,244,Q,4,C
HPG10319-2,B,244,Q,5,A
HEWHPM1720,B,244,Q,5,E
HPG10501-5,B,244,Q,6,C
HPG10356-4,B,244,Q,7,A
HEWHPU1132,B,244,Q,7,E
HPG10288-9,B,244,R,2,A
XER3R6278,B,244,R,2,E
GWC86700,B,244,R,3,A
XER3R727,B,244,R,3,E
HPG10221-0,B,244,R,4,A
HEWHPL285R,B,244,R,4,E
HPG16203-2,B,244,R,5,A
HPG10561-0,B,244,R,5,E
SPR05423,B,244,R,6,C
XER3R11387,B,244,R,7,C
HPG10408-3,B,244,R,8,A
HEWHPJ113H,B,244,R,8,E
SPR01523,B,245,A,2,A
SPR01524,B,245,A,2,E
SPR01525,B,245,A,3,C
BOSB2000BK,B,245,A,4,A
BOSSB353/8-1M,B,245,A,4,E
BOSSB8-10M,B,245,A,5,A
BOSSB355/8-1M,B,245,A,5,E
BOSSB351316HC1M,B,245,A,6,C
SPR505-3,B,245,A,7,C
ESS50366,B,245,B,2,C
BOSB515-BLACK,B,245,B,3,C
SPR505-2,B,245,B,4,C
BOSB660BK,B,245,C,2,C
SPR01526,B,245,C,3,C
BOS02011,B,245,C,4,C
BOSSTCRP2115-14,B,245,C,5,C
BOS34-103,B,245,D,2,A
BOSSSP-99,B,245,D,2,E
BOSB8RC-2G,B,245,D,3,C
BOSB3000,B,245,D,4,A
BOSG27W,B,245,D,4,E
BOSB2500BLK,B,245,D,5,A
BOSG2K,B,245,D,5,E
BOSSP19-1/4,B,245,D,6,C
BOSSTCR2115-1/4,B,245,D,7,C
BOSB3100-ST,B,245,E,3,A
BOS02695,B,245,E,4,C
BOS02696,B,245,E,5,C
BOS02697,B,245,E,6,C
BOS11-921A,B,245,E,7,C
BOSSTCR2115-3/8,B,245,F,2,C
BOSB2500SLV,B,245,F,3,A
BOSTRE500,B,245,F,3,E
BOS10-189C,B,245,F,4,C
BOSB650-BLK-CS,B,245,F,5,C
BOSB2000BY,B,245,F,6,A
BOSB2000PY,B,245,F,6,E
BOSB2100BK,B,245,F,7,A
BOSB2100BY,B,245,F,7,E
BOS606-BLK-PP,B,245,G,2,C
BOSB3000-SLV,B,245,G,3,E
BOS02698,B,245,G,4,C
BOSSB351516HC1M,B,245,G,5,C
BOS03201,B,245,G,6,C
BOSB3000-BLK,B,245,H,2,E
BOSTRA704,B,245,H,3,A
BOSB440LRBK,B,245,H,3,C
BIN50-1401,B,245,H,4,A
BOSB8RCB-2G,B,245,H,4,E
BOSP3-CHROME,B,245,H,5,A
BOSGR25,B,245,H,5,E
BOSB650-BURG-CS,B,245,H,6,A
BOSSTH5019-3/8,B,245,H,6,E
BOSB440SB,B,245,H,7,A
BOS11-921,B,245,H,7,E
BOSB2200BLK,B,245,I,2,A
BOS40000M-BLK,B,245,I,2,E
BOSB2200BUR,B,245,I,3,C
BOSB440BG,B,245,I,4,C
BOSB515-BEIGE,B,245,I,5,C
BOSHPK7-ADJ,B,245,I,6,A
BOSHPK3-ADJ,B,245,I,6,E
BOSB600BK,B,245,I,7,C
BOS11-987,B,245,J,2,A
BOSPHD-60,B,245,J,2,E
BOS33-425,B,245,J,3,A
BOSB440CCS,B,245,J,3,E
BOSGS20DT,B,245,J,4,A
KMW33054,B,245,J,4,E
CNMP1DHV,B,245,J,5,C
BOSB8EVALUE,B,245,J,6,C
SWI37840,B,245,K,2,C
KMW33056,B,245,K,3,A
SWI37851,B,245,K,3,E
SWI37841,B,245,K,4,A
KMW64294,B,245,K,4,E
NSH752002247238,B,245,K,5,C
OIC90095,B,245,L,2,C
BOSB650-GRAY-CS,B,245,L,3,A
BOSB3100-ST-BLK,B,245,L,3,E
SHREL377MB,B,245,L,4,C
SAN83078,B,245,L,5,C
OIC99851,B,245,M,2,A
SPECALEN,B,245,M,2,E
OIC99852,B,245,M,3,A
OIC99854,B,245,M,3,E
ACC71502,B,245,M,4,A
BOSSB35PHD-1M,B,245,M,4,C
SWI90009,B,245,M,4,E
RSA114,B,245,M,5,C
SWI74031,B,245,N,2,A
KMW33058,B,245,N,2,E
SPECCUBE,B,245,N,3,C
SWI74037,B,245,N,4,A
BOSSB35PHD-5M,B,245,N,4,E
SPR01141,B,245,N,5,A
KMW62667,B,245,N,5,C
KMW72212,B,245,N,5,E
KMW62670,B,245,N,6,A
SHREL339HB,B,245,N,6,E
OIC99853,B,245,O,2,C
SAN65453,B,245,O,3,A
ELI75232,B,245,O,3,C
SAN65455,B,245,O,3,E
SAN14420,B,245,O,4,A
SAN16002,B,245,O,4,E
SAN16003,B,245,O,5,A
SAN16004,B,245,O,5,E
ACC72155,B,245,O,6,A
PAP70521,B,245,O,6,E
KMW12173,B,245,O,7,A
KMW72760,B,245,O,7,C
SAN73201,B,245,O,7,E
SAN83008,B,245,O,8,C
SPR02188,B,245,P,2,C
ESSP5825,B,245,P,3,C
BOSB8HDP,B,245,P,4,C
OIC90092,B,245,P,5,C
HEWHPC8511,B,245,Q,2,E
SPR05126,B,245,Q,3,A
XER3R2047,B,245,Q,3,E
XER3R11385,B,245,Q,4,C
HEWHPM1120,B,245,Q,5,A
HPG10311-9,B,245,Q,5,E
HEWHPC8514,B,245,Q,6,C
HEWHPC1117,B,245,Q,7,A
XER3R2051,B,245,Q,7,E
HPG10286-3,B,245,R,2,E
HEWHPM113H,B,245,R,3,A
HPG10336-6,B,245,R,3,E
HPG10349-9,B,245,R,4,A
HPG10500-7,B,245,R,4,E
SPR06120,B,245,R,5,C
GEP998241,B,245,R,6,A
HPG12553-4,B,245,R,6,E
XER3R11383,B,245,R,7,A
HPG16201-6,B,245,R,7,E
PIL35334,B,246,A,2,A
PIL32300,B,246,A,2,E
PIL31002,B,246,A,3,A
PIL32221,B,246,A,3,E
PIL38610,B,246,A,4,A
PIL38611,B,246,A,4,B
PIL77210,B,246,A,4,D
PIL77211,B,246,A,4,E
PIL77215,B,246,A,5,A
PIL77221,B,246,A,5,B
PIL77222,B,246,A,5,D
PIL90010,B,246,A,5,E
ACM13331,B,246,A,6,A
RAC76185,B,246,A,6,E
PIL32010,B,246,B,2,A
PIL32011,B,246,B,2,E
PIL25104,B,246,B,3,A
PIL25106,B,246,B,3,C
PIL31020,B,246,B,3,E
PIL31021,B,246,B,4,A
PIL36292,B,246,B,4,C
PIL36100,B,246,B,4,E
PIL36102,B,246,B,5,A
PIL37011,B,246,B,5,C
PIL38600,B,246,B,5,E
PIL38601,B,246,B,6,A
PIL41701,B,246,B,6,C
PIL77227,B,246,B,6,E
PIL77228,B,246,B,7,A
PIL77240,B,246,B,7,C
PIL90011,B,246,B,7,E
PIL11004,B,246,C,2,A
PIL11007,B,246,C,2,E
PIL11009,B,246,C,3,A
PIL11014,B,246,C,3,E
PIL11015,B,246,C,4,A
PIL36261,B,246,C,4,C
PIL16008,B,246,C,4,E
PIL30001,B,246,C,5,A
PIL30005,B,246,C,5,E
PIL30006,B,246,C,6,A
PIL30040,B,246,C,6,E
PIL32001,B,246,C,7,A
PIL32002,B,246,C,7,E
PAP56013,B,246,D,2,A
PIL11001,B,246,D,2,E
PIL38621,B,246,D,3,A
PIL11002,B,246,D,3,E
PIL36101,B,246,D,4,A
PIL30000,B,246,D,4,E
PIL38613,B,246,D,5,A
PIL30050,B,246,D,5,E
PIL31025,B,246,D,6,A
PIL30051,B,246,D,6,E
PIL36272,B,246,D,7,A
PIL35011,B,246,D,7,E
PIL32003,B,246,E,2,A
PIL36144,B,246,E,2,C
PIL35112,B,246,E,2,E
PIL35114,B,246,E,3,A
PIL35200,B,246,E,3,E
PIL28802,B,246,E,4,A
PIL35201,B,246,E,4,C
PIL60015,B,246,E,4,E
PIL43300,B,246,E,5,A
PIL44100,B,246,E,5,E
PIL44102,B,246,E,6,A
PIL44103,B,246,E,6,E
PIL44600,B,246,E,7,A
PIL46011,B,246,E,7,E
PIL32301,B,246,F,2,A
PIL35113,B,246,F,2,E
PIL35335,B,246,F,3,C
PIL35470,B,246,F,4,A
PIL35471,B,246,F,4,C
PIL35336,B,246,F,4,E
PIL35472,B,246,F,5,A
PIL35346,B,246,F,5,E
PIL31403,B,246,F,6,A
PIL35349,B,246,F,6,E
PIL31402,B,246,F,7,A
PIL35352,B,246,F,7,E
PIL11003,B,246,G,2,A
PIL11010,B,246,G,2,C
PIL11011,B,246,G,2,E
PIL11013,B,246,G,3,A
PIL16002,B,246,G,3,C
PIL16004,B,246,G,3,E
PIL16005,B,246,G,4,A
PIL16006,B,246,G,4,C
PIL16009,B,246,G,4,E
PIL30002,B,246,G,5,A
PIL30004,B,246,G,5,C
PIL28801,B,246,G,5,E
PIL30009,B,246,G,6,A
PIL30041,B,246,G,6,C
PIL35572,B,246,G,6,E
PIL30052,B,246,G,7,A
PIL32012,B,246,G,7,C
PIL34111,B,246,G,7,E
PIL11034,B,246,H,2,A
PAP58022,B,246,H,2,C
PIL35711,B,246,H,2,E
PIL11035,B,246,H,3,A
PIL36294,B,246,H,3,C
PIL36011,B,246,H,3,E
PIL11036,B,246,H,4,A
PIL36711,B,246,H,4,E
PIL43100,B,246,H,5,C
PIL31401,B,246,H,6,A
PIL43500,B,246,H,6,E
PIL45011,B,246,H,7,C
SAN25019,B,246,I,2,A
PIL35570,B,246,I,2,E
PIL77242,B,246,I,3,A
PIL90007,B,246,I,3,B
PIL90008,B,246,I,3,D
PIL90009,B,246,I,3,E
PIL35202,B,246,I,4,A
PIL31029,B,246,I,4,C
PIL35209,B,246,I,4,E
PIL35210,B,246,I,5,A
PIL32210,B,246,I,5,C
PIL35311,B,246,I,5,E
PIL35312,B,246,I,6,A
PIL35313,B,246,I,6,E
PIL35571,B,246,I,7,A
PIL30100,B,246,I,7,C
PIL28803,B,246,I,7,E
PIL31004,B,246,J,2,A
PIL31022,B,246,J,2,C
PIL32222,B,246,J,2,E
PIL36104,B,246,J,3,A
PIL38602,B,246,J,3,C
PIL38612,B,246,J,3,E
PIL49200,B,246,J,4,A
PIL50028,B,246,J,4,E
PIL77271,B,246,J,5,A
PIL60004,B,246,J,5,C
PIL70001,B,246,J,5,E
PIL71002,B,246,J,6,A
PIL77216,B,246,J,6,B
PIL77217,B,246,J,6,D
PIL77223,B,246,J,6,E
PIL77232,B,246,J,7,A
PIL77233,B,246,J,7,B
PIL77234,B,246,J,7,D
PIL77241,B,246,J,7,E
PIL30102,B,246,K,2,A
SAN60101,B,246,K,2,E
PIL30101,B,246,K,3,A
SAN60025,B,246,K,3,E
SHREL244MB,B,246,K,4,C
SAN38274,B,246,K,5,C
SPR19760,B,246,L,2,C
SAN32002,B,246,L,3,A
SAN32001,B,246,L,3,E
PIL32220,B,246,L,4,A
PIL32211,B,246,L,4,E
SAN20429,B,246,L,5,A
PIL31003,B,246,L,5,E
SAN52201,B,246,L,6,C
SAN60103,B,246,M,2,E
SAN83004,B,246,M,3,A
SAN85018,B,246,M,3,E
PIL36141,B,246,M,4,A
PIL36125,B,246,M,4,C
PIL36260,B,246,M,4,E
PIL36392,B,246,M,5,A
PIL15002,B,246,M,5,B
PIL14002,B,246,M,5,D
PIL15001,B,246,M,5,E
PAP02097,B,246,M,6,C
PAP70520,B,246,N,2,C
SAN15002,B,246,N,3,C
SAN83074,B,246,N,4,C
SAN89083,B,246,N,5,C
SAN80003,B,246,N,6,A
SAN80002,B,246,N,6,E
SAN13601,B,246,N,7,C
PAP31004,B,246,O,2,A
PAP31005,B,246,O,2,C
PAP31006,B,246,O,2,E
SAN44001,B,246,O,3,C
PIL36391,B,246,O,4,A
PIL14001,B,246,O,4,C
PIL77261,B,246,O,4,E
SAN83056,B,246,O,5,C
SAN35004,B,246,P,2,A
SAN51130,B,246,P,2,E
PAP31002,B,246,P,3,A
